original_image,retrieved_image1,score1,retrieved_image2,score2,retrieved_image3,score3
figure9-11C.png,figure9-11A.png,15.898879051208496,figure7-2.png,19.954641342163086,figure9-16A.png,20.921062469482422
figure04-61A.jpg,figure08-31A.jpg,13.080032348632812,figure08-03B.jpg,14.416486740112305,figure05-03.jpg,15.071680068969727
figure5-5D.png,figure8-8A.png,7.2781219482421875,figure2-24A.png,7.69120979309082,figure8-13A.png,9.394676208496094
figure17-1-16B.png,figure17-1-16D.png,2.4218740463256836,figure14-07-04A.jpg,2.7333312034606934,figure05-04-10.jpg,2.7700562477111816
figure4-20C.png,figure8-8A.png,8.329936027526855,figure2-4A.png,9.846683502197266,figure8-7A.png,10.266266822814941
figure7-22.png,figure7-11.png,17.56790542602539,figure1-20A.png,18.565528869628906,figure8-10A.png,19.360746383666992
figure16-4-4E.png,figure9-1-4A.png,3.8559165000915527,figure11-1-8A.png,5.038414001464844,figure10-1-24A.png,5.096042633056641
figure10-02-15a.jpg,figure10-02-23l.jpg,4.0605878829956055,figure10-02-23g.jpg,4.4817891120910645,figure10-02-15g.jpg,4.518460273742676
figure10-1-18A.png,figure10-1-18B.png,3.509636878967285,figure9-4-6A.png,3.7236135005950928,figure13-3-2A.png,3.809291362762451
figure12-2-7B.png,figure13-1-6B.png,6.871971130371094,figure8-1-39A.png,6.920780181884766,figure11-1-8A.png,7.015106201171875
figure10-02-24g.jpg,figure10-02-24k.jpg,4.351755142211914,figure10-02-14i.jpg,5.809239864349365,figure10-02-20n.jpg,6.174343109130859
figure7-18B.png,figure9-10B.png,27.976516723632812,figure7-24B.png,30.814849853515625,figure11-1-5.png,30.89792251586914
figure15-2-5B.png,figure10-3-7B.png,4.603038311004639,figure10-1-26B.png,4.669808387756348,figure15-1-17B.png,4.703311443328857
figure12-01-05.jpg,figure12-03-01.jpg,4.804187774658203,figure08-22.jpg,5.249236106872559,figure12-03-02.jpg,5.451584815979004
figure5-7A.png,figure8-2A.png,6.780701637268066,figure5-9A.png,7.047576904296875,figure1-10A.png,7.119719982147217
figure4-4.png,figure3-12.png,4.803369998931885,figure4-26.png,6.631677150726318,figure4-19.png,7.260778427124023
figure07-02-06.jpg,figure07-02-05.jpg,4.402891159057617,figure07-02-09.jpg,5.830514907836914,figure05-03-02b.png,5.948371887207031
figure2-15.png,figure10-1-26A.png,6.851485252380371,figure2-1.png,6.927411079406738,figure10-1-17A.png,7.283431053161621
figure6-2-18B.png,figure10-3-3B.png,3.1829867362976074,figure6-2-17B.png,3.739793300628662,figure13-2-3B.png,4.202879428863525
figure07-07A.jpg,figure05-18.jpg,4.724165916442871,figure05-37A.jpg,4.773455619812012,figure02-06A.jpg,4.9890241622924805
figure13-9-6A.png,figure6-2-25A.png,2.5985472202301025,figure13-2-1A.png,2.6435208320617676,figure5-4-37A.png,2.7459051609039307
figure15-2-5.png,figure11-1-6.png,15.893460273742676,figure08-30.jpg,16.759504318237305,figure15-2-37.png,17.116172790527344
figure11-01-29a.jpg,figure17-4-10C.jpg,3.251906394958496,figure12-02-28.jpg,3.3625431060791016,figure02-06-11a.jpg,3.552741527557373
figure10-01-06a.jpg,figure14-04-10A.jpg,18.326173782348633,figure10-01-05d.jpg,18.50258445739746,figure12-09-01B.jpg,19.27832794189453
figure04-68.jpg,figure09-03B.jpg,6.00326681137085,figure04-72A.jpg,6.036294937133789,figure07-13B.jpg,6.206296920776367
figure9-24.png,figure9-12A.png,15.841129302978516,figure11-1-13.png,16.49123764038086,figure9-30A.png,16.576026916503906
figure10-01-11c.jpg,figure12-09-02C.png,4.957380771636963,figure10-01-11a.jpg,5.747358322143555,figure12-09-02H.png,5.775908470153809
figure04-21.jpg,figure01-05A.jpg,4.78811502456665,figure06-18A.jpg,4.842491149902344,figure06-05A.jpg,4.8653364181518555
figure07-21B.jpg,figure04-39.jpg,2.9089841842651367,figure08-40A.jpg,3.1199092864990234,figure08-13A.jpg,3.475924015045166
figure11-03-06.jpg,figure11-03-04.jpg,2.877492904663086,figure17-4-6.png,3.012157678604126,figure18-9-3.png,3.4035682678222656
figure07-03-01b.jpg,figure20-2-3A.png,8.447412490844727,figure08-10.jpg,8.520703315734863,figure20-5-2A.png,8.882402420043945
figure04-40.jpg,figure07-23A.jpg,4.56592321395874,figure07-13D.jpg,5.2947282791137695,figure07-13B.jpg,6.294090747833252
figure4-7.png,figure4-27.png,11.179792404174805,figure6-14.png,12.785699844360352,figure7-4.png,14.57461929321289
figure2-14G.png,figure2-14F.png,7.718276500701904,figure15-5-3C.png,13.99317455291748,figure9-14.png,15.318090438842773
figure14-2-19.png,figure6-2-19.png,5.547489643096924,figure5-3-49.png,5.648592472076416,figure8-1-14A.png,5.897289276123047
figure18-12-10.png,figure14-15-02F.png,4.595158100128174,figure16-4-1B.png,5.123512268066406,figure16-2-8A.png,5.174299716949463
figure11-08-01.jpg,figure05-04-10.jpg,3.455361843109131,figure17-1-16D.png,3.4736733436584473,figure16-3-2AA.png,3.6172194480895996
figure12-04-08.jpg,figure12-04-12.jpg,9.283676147460938,figure15-1-6.png,9.380125045776367,figure15-2-14.png,10.579565048217773
figure05-35.jpg,figure18-14-6.png,15.016225814819336,figure18-14-5.png,15.465307235717773,figure18-10-7.png,15.672268867492676
figure6-2-12.png,figure16-1-26A.png,21.2136287689209,figure8-2-50.png,21.633739471435547,figure04-74A.jpg,21.688983917236328
figure07-28A.jpg,figure05-37A.jpg,3.0746119022369385,figure08-19A.jpg,3.493907928466797,figure09-01A.jpg,3.5030741691589355
figure18-15-1E.jpg,figure20-9-1A.png,9.373014450073242,figure12-08-02A.png,9.913947105407715,figure15-2-44.png,9.99174690246582
figure2-8B.png,figure8-8B.png,11.96058177947998,figure3-1B.png,14.078994750976562,figure2-6A.png,14.45669937133789
figure07-06A.jpg,figure07-06B.jpg,2.7772207260131836,figure08-19A.jpg,3.57100772857666,figure07-27A.jpg,3.6992344856262207
figure07-10-01a.jpg,figure20-3-4.png,10.833945274353027,figure08-08.jpg,10.95444107055664,figure14-04-09.jpg,11.773303031921387
figure9-9-5A.png,figure10-4-9A.png,5.7531352043151855,figure15-1-19A.png,6.08391809463501,figure9-6-1A.png,6.14655876159668
figure3-15A.png,figure3-15B.png,4.221592426300049,figure2-12A.png,5.647066593170166,figure7-20B.png,6.165480613708496
